owner_username,is_verified,followers,shortcode,timestamp,caption,likes,comments,hashtags,is_video,video_url,video_duration,image_url,is_sponsored
joshmadj,YES,497056,C-IGQDUuSXe,2024-08-01 12:02:01,"Announcement: I am looking for a Bride! 

...to share the amazing benefits of AEON's Credit Card. We can relax with up to 6x complimentary access to Plaza Premium Lounge, up to RM 1million travel insurance coverage and earn up to 6X AEON Points on overseas spending! Sounds fun? Let’s get married and plan our honeymoon.

 Interested applicants can comment down below. ALSOO, Apply, Activate, and Spend now with AEON Credit Card to get up to RM150 Cashback.

*Terms and conditions apply

@aeoncreditmy #AEONCreditCard #AEONCreditMalaysia",38533,528,"['aeoncreditcard', 'aeoncreditmalaysia']",True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMe8LSqLHlNZMo-23G7FI0qMSAJ_c0kgbMWUpLUyjGekP3jIXXC4mqvOPix43msKUZQYeZ9L8VwHzMZm_twyirvIkVBdtK042ShyUU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1533559557234918_4246015144&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NzRGQTIyOEZEMTMxMENDMTkxOTNGODY1OEZGQ0Q5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNTUZEQnV6cnQyNURDb0RBTkFzT0lYUExVSm1icV9FQUFBRhUCAsgBACgAGAAbABUAACacwq2wiZ3XPxUCKAJDMywXQGKczMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYC-m_SN7iIIi9Czg6NDt59MKClFX60x4YAUz3b9Q5Q92Q&oe=678BD0F0&_nc_sid=8f1549,148.9,,False
joshmadj,YES,497056,C_AviR-usbd,2024-08-23 12:04:14,"DEDICATED TO ALL EX GIRLFRIENDS. 👀

With great internet speed, comes great power. Let's use it wisely! 

#AstroFibre #WiFiKencang 500Mbps😎

You can use multiple devices to stream stuff and it only costs just RM90/mth for Astro Subscribers 😁

Whatsapp ‘HI’ to 03-9543 3838 or go to https://astro.com.my/fibre for more info! @astromalaysia",20210,148,"['astrofibre', 'wifikencang']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQN-0xUsg3SMhhiFEZ8g6DNaWTAaV-30v8KH61okacjIh35Vkebw94Bz0Me_ie8FN0HMDN2QAjvmt2G-NTaUxlgEmmm7o9e46ws2ytE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=484992521081364_3367495341&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NjQyNDRBRUM3NjgzQzgwNTg0QzdBOEM3MUU2NjA4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGaGlOeHNHdWRESFJhZ0RBUFJlYjFDZDNsaExicV9FQUFBRhUCAsgBACgAGAAbABUAACbA3%2FPvr4GMQBUCKAJDMywXQGEiHKwIMScYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCvfHNoRRE2XSnjxiOr8DQyMN28kmEWWIPoUArwEb42RQ&oe=678BD369&_nc_sid=8f1549,137.066,,False
joshmadj,YES,497056,C53JghtRFSR,2024-04-17 11:57:05,"HOW TO IMPRESS A KOREAN GIRL ft. Love Guru Joshua. 

Tiger Soju Flavoured Lager is a bold twist of Tiger’s iconic lager, flavoured with a touch of soju. It is easy-to-drink, with a hint of sweetness yet retaining the refreshing beer aftertaste""

Look out for it in major supermarkets, convenience stores, minimarts, bars, restaurants and online retail channels in Peninsular Malaysia, including @Drinkies.my.

Tiger Beer advocates responsible consumption and we urge you to #DrinkResponsibly. Do not drink and drive. For non-Muslims aged 21 and above only.

@TigerBeerMY #TigerBeerMY #TigerSojuFlavouredLager #FeelTheTwist",42450,247,"['drinkresponsibly', 'tigerbeermy', 'tigersojuflavouredlager', 'feelthetwist']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQNVbdVgSSgT2WoE_aHFgprwDZNstSjHQSY0SPzN2ZAO_VOkmKjpRdQsPjYKVErdoUc5GHbq7Wq8sC8UCEbpl4XhVigraeoZE1ZfYVI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=7311146892326776_3951866980&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wQzQ1RTIwMjBDRDgyQkVCNkRFMjBFNzBEMTU3RjVCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOcHNMUnFaX0ZwR0FFWVpBUGJqbWlMcFpYTWdicV9FQUFBRhUCAsgBACgAGAAbABUAACa40amiloS7PxUCKAJDMywXQFGFHrhR64UYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDU_ChEEtIeXb7qO0oftTFNJIlXrvtGDsnHBXBGxdOAcg&oe=678BE4F0&_nc_sid=8f1549,70.08,,False
joshmadj,YES,497056,DE1O8fYzAV9,2025-01-15 03:52:04,Happy 🐄 Pongal to me. Okay now go back to work.,23440,218,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNtyhKHRcXlhCIHnwcoakWHwXjmOP95GBaLKICHdJi1WlFtB0xB54uDY2slWvADFOQAv1Cf5n1AdYWWg_OjiqaErBHJ3gHFAJiSHdc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1781202592667787_2590122908&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85MzQxQTVFNzczMzk5NzcyNzQzMEI1OTgyMDcyNTU5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJSFVQQngyaWtib2lFZ0RBS2djZmxwSzlwOWhicV9FQUFBRhUCAsgBACgAGAAbABUAACbw66DKh8PgPxUCKAJDMywXQDN3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAfqvbR1soi9kI_uJFZABrYkNkyPWbMfs05wSgBLPinOw&oe=678BE726&_nc_sid=8f1549,19.466,,False
joshmadj,YES,497056,DEwSM2Xt2wX,2025-01-13 05:43:39,You’re either a Thala or a Thalapathy.,131515,677,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMzAweHKMrPvfYSn_8FX18EK4-OD6_cbIgO7P5FGx0yZRvsFGwbfX8pKBRXt2vaNJS8FigghrcrFxBaygJ01X2zHk6raDVFZ0pcmmg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=9225961367467189_3522277693&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zODQ0NDZDRkFGNDE2M0NBRkFFMkNGMjc1OTdGRDdBM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHMXVJaHd2NkxRa3pmMERBSW9GVE9zcy1aQmxicV9FQUFBRhUCAsgBACgAGAAbABUAACbM6b77lsuXQBUCKAJDMywXQECIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBFeFVDMypkvBO9GF9whF1P4t4avwvvEh4ENt2w6fyr8w&oe=678BDF8F&_nc_sid=8f1549,33.066,,False
joshmadj,YES,497056,DEt5luLxolY,2025-01-12 07:29:46,The biggest plot twist of 2025?,233796,319,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMj6bHuPY0rMa2BAxAyO9ShDrYS9jNEGx54dOvHIdXhj-6VDdGSC04WLDWCmGpSx9FCoqFZef-cIU-hP_v7AEjuWLMU3a2gXIoNm7w.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=2022959421523716_1315813726&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNDQ4NkNFRDM0MjdFQUYxNjg1NTdFMEQ4NDIzRUFCNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQbExMQnh1QnZSSHFxb0ZBS1JfZkh4TGtzMVJicV9FQUFBRhUCAsgBACgAGAAbABUAACbS8JKvgc6eQBUCKAJDMywXQDWQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAzR9MMK2YHx89EzTIj48-Qti2tfROAomc0yuWVPd9YHw&oe=678BFD07&_nc_sid=8f1549,21.592,,False
joshmadj,YES,497056,DErErA1Rnx2,2025-01-11 05:13:59,I have had enough. I am coming out to say this.,21770,458,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMYGipijTlfwR5obR3faL6Ub8p9eScG4O38Dzo_0b_320HNJFC1oGuPIzoVw8pN3hvNkZq3MWyg5_mNID_q1zWx4REjyPOJJT892H0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=2833272610166717_986199107&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80QjQxNUE3Rjc0MjRBMjExMUEyOTJGNjhCNTVEQjRCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBNS1LUnhlVm5wU1hUUUNBRjM3WmZ6bl9ROUlicV9FQUFBRhUCAsgBACgAGAAbABUAACbe6ODm%2F9f5PxUCKAJDMywXQEZiTdLxqfwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA84srjoS3P778smhW28QGxDRkzB9eKx0CFLxpkGNlrgg&oe=678BD224&_nc_sid=8f1549,44.768,,False
joshmadj,YES,497056,DEdEC83zejg,2025-01-05 18:35:09,Can we play Liverpool every week? 🥺,18116,452,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPYtzpk0Qz1a5RQGaFCpo_M0uCDYoCdaXhiFZo5bW1ffYCbSz-5wnEGAPt9pxV8mXTyUkJdlr6INhNHXQRV82bJmHx4ceZdpide0-k.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1274040040548683_1497164308&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RTQ1RjYyMDNBOTZGNDA0RUMwRUM0OENCOEJEQTJCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCeHRLQndVS1dJbUllNEJBS0dRQmc5ZEJwc2ZicV9FQUFBRhUCAsgBACgAGAAbABUAACbQ3YqSq%2BGhQBUCKAJDMywXQDkqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBzw3086L--eXZDA0LEPVXjCskL3m8Sc7xbCG0_MJPHuw&oe=678BD35C&_nc_sid=8f1549,25.169,,False
joshmadj,YES,497056,DEWlQ7gRsQd,2025-01-03 06:11:56,"This 2025, please CUT YOUR SUGAR. 

Share this with someone who needs to start their health journey.",45764,541,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOY02-OeBzwDe6wB_UkBXIagvJQuJJU1is5u3_k0sGj9j1Az1_oKWJAcOosXC63RL2M2_jFZdKfWIchNS4v5kmteHREb24DTVxlODc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=961131309233836_3022727722&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNDQ5MTJFQ0YyQUJGOEFFMDNCOUM4NERCQjYxNzlCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBcVJLaHk3QW9jcW1xRUJBQ2JmTUtURjdOaGVicV9FQUFBRhUCAsgBACgAGAAbABUAACb2xqmA65ehQBUCKAJDMywXQD%2BCDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYC8Qb-ArSya04z9i9MZCwBf8539GQ3p5WIz9PF_uuvOXA&oe=678BEC35&_nc_sid=8f1549,31.508,,False
joshmadj,YES,497056,DEUlL08T3OL,2025-01-02 11:32:32,"We all know a PODCAST PANDIAN 👀 

But with Buz App, it makes a little more easier to deal with them. Tag them in the comments and ask them to download it now!",7246,37,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOoK3ImirpwJh_UX55w5lPm9nSUKRj0nkwLFcVmczOr-7ErlNfIKPOBRtNb9Untx3WFTgvJ1oNcGvxD1EaxLjRcQm6idskyxYyuxSQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1130578648417125_3337198007&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MDQ4QkIyMDQ3MjY4RkZGOTkwMDA0MzIzRUJFNzNBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJeHlCaHk4d0Ixc1M2WUVBSzNET09TZE80b2RicV9FQUFBRhUCAsgBACgAGAAbABUAACbm8OPPpoOaQBUCKAJDMywXQFVKPXCj1woYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBbYktic2Ux95ZPv0fqNfnO1tHR9QoKrULoP5Cy4D5pcQ&oe=678BDA2E&_nc_sid=8f1549,85.16,,False
joshmadj,YES,497056,DER1nPiyjbF,2025-01-01 09:57:08,Just a kind reminder.,43082,413,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNKOffCaYj9x1XNPozBKixnWetvhR8cknmPVGxHJdIOqtCDZ2U8kLvPmKPzuTALrcOtQRxDMSfKcFNH_Svro2eKFnvEyP7tYuvGRys.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1585085912139646_1446552522&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BODRFQUQ4Q0Q2QTIwNUZEQjVDRjI3NjQ2MzhDOTBBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNVmRJaHhFTUV6N0trRURBTUtWczBhc0hSNWticV9FQUFBRhUCAsgBACgAGAAbABUAACbo2qDpk9TVPxUCKAJDMywXQDBVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDmSiUkbLk1v9NCAhnNbPycIKgAQHpKNlBpX6djmbVcyA&oe=678BEEC8&_nc_sid=8f1549,16.333,,False
joshmadj,YES,497056,DEPMz9mRFuV,2024-12-31 09:22:00,My 2024 Recap,21258,150,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMx2eppQjOgcV8s7EJ9P6W9cD4S_MDRiDHFjDhauJPuziDo1K95CHxr-GYWqGOE7locUGJX6rmKG1A-6P9H8qqN7yXBpe3J57UsaQs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1634419894099379_739779941&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85MjRFN0Y5RDE3M0NEODgyRUU4RkIzOTMyRkI4QTFCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLdDFJaHk2eDF3MGd2c0RBQnZ6VXlyQW1JMXBicV9FQUFBRhUCAsgBACgAGAAbABUAACag2fWqs%2BynQBUCKAJDMywXQDMqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDUKKF9ixECzlX7NH_l_VPHMgdoh-cu5bjKS1q1pihmQg&oe=678BE149&_nc_sid=8f1549,19.248,,False
joshuamichaelentertainment,YES,497056,DEOvKofzVo4,2024-12-31 05:03:05,"Ending the year by ticking off a life goal: Becoming a lecturer ✅

Have always had a passion for teaching, and this is something that came true purely out of manifesting. Looking forward to be able to share some of my very own experiences with these creative bunch. 

Ps: I felt more like Jyothika from Kaaka Kaaka than Vijay from Master ❤️",6694,56,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQO_cEoms5dMXyGKspzlXNjIKtvl53rPgPOnFVz3fg3gideBrfYEz42iv1zG399DdWD8wuFDwQQGCQD7qBw7RuCdyamXkqTHAo3X1Nk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=513068417772239_138612557&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DRDQ4QTJDODhDNEFDN0IzMzNENTBGNEIyQzJBQ0E4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMQ1lIaHk0blZENmt5Z0NBUEV2Nnp6YmI4OHBicV9FQUFBRhUCAsgBACgAGAAbABUAACaIhp781%2FiQQBUCKAJDMywXQDS7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAwJDp14FTZYJwJ4QU7hCCYbevr2hJj0Hxygfmzfya0Qg&oe=678BFEBC&_nc_sid=8f1549,20.733,,False
joshmadj,YES,497056,DEHzCUvTWcd,2024-12-28 12:22:04,"This 2025, the minimum wage has been increased to RM1,700. 

How does this benefit you? We discuss the latest #Belanjawan2025 initiative.

Share this to everyone who needs to know.",6266,46,['belanjawan2025'],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPl6UknmdT0j-qfOpoDT64-O96HRF6My-ufvRy8Lp-AvdlUJHAcpHygILP9M_bfuy0V7s9nYgtzUVsSclAvsGqaTg1NTE-6H1qBofM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=429510430116313_3814853791&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wRjQzNDBBRjVGQUQ4RjdEMUYzODAwMjdEREUyMjBBN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOZXBGeHk0dUliYWxCa0tBRi1oSzctTVUyNEVicV9FQUFBRhUCAsgBACgAGAAbABUAACaotojstNf%2FPxUCKAJDMywXQFQgAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDLtb5uHDNz8qRYJUHDpeOOJj6O_1afLIQ-8166W0dSZw&oe=678BF25C&_nc_sid=8f1549,80.5,,False
joshmadj,YES,497056,DEHqx0xTtnq,2024-12-28 11:09:37,To everyone who talks behind your back.,47051,231,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOkcKHrv3DgV1Z-M9VEBHuxwL0gVA3mzJjFbnuudJVFIBDGjmI6C403jB5ziCl7sNNyejFGSPKxjHRXdy5Bgr0DfNT4D-a_aZv3I_Q.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=989958863064587_2759895122&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NTQ0NTczMzhGMkMxQzMwQTlDMzIwQjM1QTFEN0ZCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNMlBIeHlHM1BCRnM5SUJBQ01LVTlwdnlSTUNicV9FQUFBRhUCAsgBACgAGAAbABUAACac3ODohIS8PxUCKAJDMywXQEcu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAlgAVbq1p5PZgBFOkNYp9eEmtYWrQPgNUdAwokXiI3Kg&oe=678BF569&_nc_sid=8f1549,46.369,,False
joshmadj,YES,497056,DEFQuKhTxmq,2024-12-27 12:45:53,I WISH I WAS STILL STUDYING 😭😭😭,3,39,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMe0z96ooMER9ti-koWGV1mzJSa7fFtajD8pO6N8kzO5NU3ZpZXzj6vK6lnScUj8j1OAlzUD2P3g1KP9Ind8iNKzvyQhTdFp621O0Q.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=2058693334574775_1887196116&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMDRBMzJDN0NCN0M3QTI2M0E1Q0UyNkEwQ0FBQkJBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKNnRIQnhjdXlwSkc5d0RBUHRkbHFhVnVwb0FicV9FQUFBRhUCAsgBACgAGAAbABUAACbUhr2lk7jRQRUCKAJDMywXQFFzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDZBeyuC6RSl0ZfqDQxHTpZNAM222j8EfW_GwiOD8CaRQ&oe=678BCEA6&_nc_sid=8f1549,69.8,,False
joshmadj,YES,497056,DECl9XHzFlt,2024-12-26 11:50:00,"MY FRIEND LOST RM30,000! 😱🤯🎰

We live in an era of information (and scams as well). So the next time you find yourselves wanting to invest, please do your research by going to @jangankenascamofficial. 

Jom #KenalSebelumKena! #JanganKenaScam",18012,104,"['kenalsebelumkena', 'jangankenascam']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPTJJOXq1LjwyTXlCj6iLCI4UsJEdhUyZ86O_S5w-kxbYAg1OOA-eqzxDOGZiJOSn_iBg6YRp3nys6BntkScv3UGSmksndK2cU0uPs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=582744811151089_1934480279&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNDRFMDdBMTgwQzhEQTYwNzkyQkQ1OTJBM0MxMDA5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQT0JGeHpZaXI3TDgtZ0hBSzBSMGU0blBlTk5icV9FQUFBRhUCAsgBACgAGAAbABUAACas4KWcjvfePxUCKAJDMywXQFZ90vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBb3m9hK0OQVEnWtKoxFz9BR4h36Ygv2vqh2pM960UZGw&oe=678BDD41&_nc_sid=8f1549,89.966,,False
